Date,Low,Open,Close,High
2014-08-17 00:00:00,482.91,519.83,492.95,520.04
2014-08-18 00:00:00,435.84,492.95,460.67,500.95
2014-08-19 00:00:00,451.41,460.67,486.74,488.69
2014-08-20 00:00:00,464.61,486.74,511.93,521.15
2014-08-21 00:00:00,511.21,511.93,516.16,532.99
2014-08-22 00:00:00,500.29,516.16,513.94,522.31
2014-08-23 00:00:00,490.82,513.94,497.22,513.97
2014-08-24 00:00:00,496.36,497.22,508.57,513.46
2014-08-25 00:00:00,497.88,508.57,501.63,508.7
2014-08-26 00:00:00,501.36,501.63,513.47,513.62
2014-08-27 00:00:00,510.03,513.47,510.43,521.59
2014-08-28 00:00:00,505.14,510.43,507.02,515.91
2014-08-29 00:00:00,502.64,507.02,508.42,512.3
2014-08-30 00:00:00,499.54,508.42,501.2,508.45
2014-08-31 00:00:00,475.29,501.2,478.07,502.73
2014-09-01 00:00:00,471.96,478.07,474.13,486.06
2014-09-02 00:00:00,471.07,474.13,475.32,483.4
2014-09-03 00:00:00,472.8,475.32,474.54,479.8
2014-09-04 00:00:00,474.1,474.54,489.09,494.29
2014-09-05 00:00:00,478.89,489.09,480.5,490.51
2014-09-06 00:00:00,479.53,480.5,482.24,484.9
2014-09-07 00:00:00,479.48,482.24,479.48,485.56
