Date,High,Close,Open,Low
"Oct 12, 2016",641.34,636.19,640.87,635.97
"Oct 11, 2016",642.08,641.07,619.24,618.5
"Oct 10, 2016",621.32,618.99,616.82,616.2
"Oct 09, 2016",619.2,616.75,619.17,616.61
"Oct 08, 2016",619.85,619.11,617.34,617.34
"Oct 07, 2016",617.91,617.12,612.61,611.82
"Oct 06, 2016",613.82,613.02,612.47,611.47
"Oct 05, 2016",613.81,612.51,610.22,609.62
"Oct 04, 2016",612.05,610.2,612.05,609.48
"Oct 03, 2016",612.57,612.13,610.97,610.46
"Oct 02, 2016",614.01,610.89,613.95,609.68
"Oct 01, 2016",615.24,613.98,609.93,609.93
"Sep 30, 2016",609.74,609.74,605.72,604.14
"Sep 29, 2016",606.82,605.69,605.02,604.85
"Sep 28, 2016",606.59,604.73,606.24,604.61
"Sep 27, 2016",608.25,606.17,608.02,604.11
"Sep 26, 2016",608.14,608.04,600.81,600.35
"Sep 25, 2016",603.38,600.83,602.75,599.71
"Sep 24, 2016",604.58,602.63,602.96,602.05
"Sep 23, 2016",603.21,602.84,596.2,595.79
"Sep 22, 2016",598.49,596.3,597.28,596.21
"Sep 21, 2016",603.59,597.15,603.59,595.88
"Sep 20, 2016",609.53,608.31,609.25,607.94
"Sep 19, 2016",610.93,609.23,609.87,608.27
"Sep 18, 2016",610.16,609.87,606.28,605.86
"Sep 17, 2016",607.86,605.98,607.22,605.19
"Sep 16, 2016",609.26,606.97,607.25,606.74
"Sep 15, 2016",611.09,607.16,610.59,607.16
"Sep 14, 2016",611.95,610.68,608.84,608.41
"Sep 13, 2016",611.19,609.24,608.03,606.93
"Sep 12, 2016",608.46,608.24,607.01,605.41
"Sep 11, 2016",628.82,606.72,623.42,600.51
"Sep 10, 2016",625.1,623.51,622.93,622.4
"Sep 09, 2016",626.83,622.86,626.35,620.26
"Sep 08, 2016",628.77,626.32,614.64,613.84
"Sep 07, 2016",614.55,614.54,610.57,608.51
"Sep 06, 2016",610.83,610.44,606.51,605.09
"Sep 05, 2016",609.06,606.59,608.99,602.24
"Sep 04, 2016",611.84,608.63,598.59,596.85
"Sep 03, 2016",599.5,598.21,575.56,574.06
"Sep 02, 2016",575.64,575.54,572.41,570.81
"Sep 01, 2016",576.31,572.3,575.55,571.81
"Aug 31, 2016",577.86,575.47,577.59,573.64
"Aug 30, 2016",578.36,577.5,574.11,574.11
"Aug 29, 2016",576.28,574.11,574.07,573.47
"Aug 28, 2016",574.04,573.91,569.83,569.74
"Aug 27, 2016",579.85,569.95,579.45,568.63
"Aug 26, 2016",580.62,579.65,577.75,576.86
"Aug 25, 2016",580.45,577.76,580.18,575.17
"Aug 24, 2016",583.59,580.18,583.41,579.86
"Aug 23, 2016",589.47,583.42,586.77,581.63
"Aug 22, 2016",588.45,586.75,581.31,580.59
"Aug 21, 2016",584.16,581.31,581.94,580.22
"Aug 20, 2016",582.82,581.7,576.08,575.46
"Aug 19, 2016",578.24,575.63,574.34,574.18
"Aug 18, 2016",577.79,574.32,573.71,573.43
"Aug 17, 2016",580.89,573.22,577.76,571.43
"Aug 16, 2016",581.74,577.44,567.24,566.72
"Aug 15, 2016",573.58,567.24,570.49,563.24
"Aug 14, 2016",585.67,570.47,585.59,564.78
"Aug 13, 2016",589.77,585.59,587.36,584.98
"Aug 12, 2016",589.91,587.56,588.8,583.81
"Aug 11, 2016",597.54,589.12,592.12,589.12
"Aug 10, 2016",599.98,592.1,587.65,586.37
"Aug 09, 2016",591.09,587.8,591.04,584.79
"Aug 08, 2016",592.99,591.05,592.74,588.05
"Aug 07, 2016",597.51,592.69,587.77,586.82
"Aug 06, 2016",588.4,587.78,575.03,569.47
"Aug 05, 2016",578.28,575.04,578.28,569.98
"Aug 04, 2016",579.5,578.29,566.33,565.78
"Aug 03, 2016",573.36,566.36,548.66,541.55
"Aug 02, 2016",612.85,547.47,606.4,531.33
"Aug 01, 2016",626.12,606.27,624.6,605.88
"Jul 31, 2016",655.29,624.68,655.1,624.37
"Jul 30, 2016",658.22,655.05,657.01,654.21
"Jul 29, 2016",657.8,656.99,655.11,654.79
"Jul 28, 2016",657.6,655.04,654.49,654.49
"Jul 27, 2016",657.46,654.35,651.63,648.45
"Jul 26, 2016",656.23,651.78,654.23,645.88
"Jul 25, 2016",661.83,654.1,661.26,653.4
"Jul 24, 2016",663.11,661.29,655.41,652.79
"Jul 23, 2016",656.37,655.56,650.73,648.52
"Jul 22, 2016",666.58,650.62,664.92,646.72
"Jul 21, 2016",666.22,665.01,665.23,660.42
"Jul 20, 2016",672.93,665.69,672.81,663.36
"Jul 19, 2016",673.28,672.86,672.74,667.63
"Jul 18, 2016",681.56,673.11,679.81,668.63
"Jul 17, 2016",682.37,679.46,661.99,661.99
"Jul 16, 2016",666.46,660.77,663.78,659.33
"Jul 15, 2016",667.08,663.26,659.17,659.04
"Jul 14, 2016",662.9,658.08,652.92,652.92
"Jul 13, 2016",668.7,654.47,664.8,654.47
"Jul 12, 2016",675.26,664.55,648.28,646.78
"Jul 11, 2016",659.63,647.66,648.48,644.98
"Jul 10, 2016",652.29,649.36,650.6,641.26
"Jul 09, 2016",666.38,650.96,666.38,633.4
"Jul 08, 2016",666.71,666.52,640.69,636.47
"Jul 07, 2016",682.43,640.56,678.09,611.83
"Jul 06, 2016",681.9,677.33,670.42,670.42
"Jul 05, 2016",683.49,670.63,683.21,665.07
"Jul 04, 2016",683.66,683.66,658.8,650.51
"Jul 03, 2016",704.97,658.66,704.97,649.01
"Jul 02, 2016",703.7,703.7,676.73,676.4
"Jul 01, 2016",686.15,676.3,672.52,669.59
"Jun 30, 2016",675.4,673.34,640.59,636.61
"Jun 29, 2016",644.68,639.89,644.12,628.28
"Jun 28, 2016",659.25,647,658.1,637.77
"Jun 27, 2016",655.28,655.28,629.35,620.52
"Jun 26, 2016",665.98,629.37,665.93,616.93
"Jun 25, 2016",691.73,665.12,665.28,646.56
"Jun 24, 2016",681.73,665.3,625.58,625.27
"Jun 23, 2016",629.33,623.98,597.44,558.14
"Jun 22, 2016",678.67,596.12,665.92,587.48
"Jun 21, 2016",735.88,666.65,735.88,639.07
"Jun 20, 2016",764.08,737.23,763.93,732.73
"Jun 19, 2016",766.62,763.78,756.69,745.63
"Jun 18, 2016",777.99,756.23,748.76,733.93
"Jun 17, 2016",775.36,748.91,768.49,716.56
"Jun 16, 2016",773.72,766.31,696.52,696.52
"Jun 15, 2016",696.3,694.47,685.69,672.56
"Jun 14, 2016",704.5,685.56,704.5,662.8
"Jun 13, 2016",716,704.38,671.65,664.49
"Jun 12, 2016",684.84,672.78,609.68,607.04
"Jun 11, 2016",607.12,606.73,578.67,578.67
"Jun 10, 2016",579.13,577.47,575.84,573.33
"Jun 09, 2016",582.2,574.63,582.2,570.95
"Jun 08, 2016",582.84,581.65,577.17,573.13
"Jun 07, 2016",590.26,576.6,585.45,567.51
"Jun 06, 2016",586.47,585.54,574.6,574.6
"Jun 05, 2016",582.81,574.98,573.31,569.18
"Jun 04, 2016",590.13,572.73,569.71,564.24
"Jun 03, 2016",574.64,569.19,537.68,536.92
"Jun 02, 2016",540.35,537.97,536.52,533.08
"Jun 01, 2016",543.08,536.92,531.11,525.64
"May 31, 2016",546.62,531.39,534.19,520.66
"May 30, 2016",544.35,533.86,528.47,522.96
"May 29, 2016",553.96,526.23,527.48,512.18
"May 28, 2016",533.47,530.04,473.03,472.7
"May 27, 2016",478.15,473.46,453.52,453.52
"May 26, 2016",453.64,453.38,449.67,447.9
"May 25, 2016",450.3,449.6,446.06,446.06
"May 24, 2016",447.1,445.98,444.29,443.93
"May 23, 2016",444.35,444.16,439.35,438.82
"May 22, 2016",443.43,439.32,443.22,439.04
"May 21, 2016",443.78,443.19,442.97,441.71
"May 20, 2016",444.05,442.68,437.79,437.39
"May 19, 2016",454.63,438.72,454.52,438.72
"May 18, 2016",456,454.62,453.69,453.3
"May 17, 2016",455.07,453.78,454.01,453.61
"May 16, 2016",458.2,454.16,457.59,452.95
"May 15, 2016",458.69,457.57,455.76,455.46
"May 14, 2016",456.84,455.67,455.82,454.79
"May 13, 2016",457.06,455.67,454.85,453.45
"May 12, 2016",454.95,454.77,452.45,449.25
"May 11, 2016",454.58,452.73,450.86,450.86
"May 10, 2016",461.93,450.9,460.52,448.95
"May 09, 2016",462.48,460.48,458.21,456.53
"May 08, 2016",459.42,458.55,458.43,455.98
"May 07, 2016",460.68,458.54,459.64,457.32
"May 06, 2016",461.38,459.6,447.94,447.07
"May 05, 2016",448.51,447.98,446.71,445.88
"May 04, 2016",450.38,446.72,450.18,445.63
"May 03, 2016",451.1,450.3,444.73,442.62
"May 02, 2016",452.45,444.67,451.93,441.78
"May 01, 2016",452.48,451.88,448.48,447.93
"Apr 30, 2016",455.59,448.32,455.18,447.7
"Apr 29, 2016",455.38,455.1,449.41,446.02
"Apr 28, 2016",449.55,449.01,445.04,436.65
"Apr 27, 2016",467.08,444.69,466.26,444.13
"Apr 26, 2016",467.97,466.09,461.65,461.62
"Apr 25, 2016",466.62,461.43,459.12,453.59
"Apr 24, 2016",460.15,458.56,450.56,448.93
"Apr 23, 2016",450.28,450.28,445.86,444.33
"Apr 22, 2016",449.81,445.74,449.69,444.15
"Apr 21, 2016",450.55,449.43,441.42,440.95
"Apr 20, 2016",443.05,441.39,435.32,434.41
"Apr 19, 2016",436.02,435.51,428.7,428.1
"Apr 18, 2016",429.27,428.59,427.61,427.09
"Apr 17, 2016",431.37,427.4,430.64,426.08
"Apr 16, 2016",432.63,430.57,429.58,428.98
"Apr 15, 2016",429.93,429.71,424.43,424.43
"Apr 14, 2016",425.37,424.28,423.94,423.01
"Apr 13, 2016",426.66,423.73,425.63,422.92
"Apr 12, 2016",427.28,425.19,422.84,422.84
"Apr 11, 2016",422.74,422.48,421.87,420.53
"Apr 10, 2016",422.44,421.56,419.59,419.26
"Apr 09, 2016",420.89,419.41,420.81,416.52
"Apr 08, 2016",425.36,420.35,422.91,419.64
"Apr 07, 2016",423.66,422.75,423.62,420.52
"Apr 06, 2016",424.53,423.41,424.28,422.73
"Apr 05, 2016",424.26,424.03,421.02,420.61
"Apr 04, 2016",422.34,421.44,421.3,419.6
"Apr 03, 2016",421.58,420.9,421.17,419.7
"Apr 02, 2016",422.08,420.87,418.42,418.42
"Apr 01, 2016",418.17,417.96,416.76,415.83
"Mar 31, 2016",418.37,416.73,415.26,415.26
"Mar 30, 2016",416.83,414.82,416.83,412.5
"Mar 29, 2016",426.2,416.52,424.3,412.68
"Mar 28, 2016",426.86,424.23,426.55,423.29
"Mar 27, 2016",428.8,426.77,418.14,417.71
"Mar 26, 2016",418.99,417.95,417.37,416.26
"Mar 25, 2016",418.08,417.18,416.51,415.56
"Mar 24, 2016",418.68,416.39,418.42,415.49
"Mar 23, 2016",419.27,418.04,418.16,417.36
"Mar 22, 2016",418.38,418.09,413.13,412.53
"Mar 21, 2016",413.42,413.31,413.42,410.38
"Mar 20, 2016",414.63,413.76,410.4,410.4
"Mar 19, 2016",410.98,410.44,409.27,407.23
"Mar 18, 2016",420.55,409.55,420.55,406.14
"Mar 17, 2016",421,420.62,417.89,417.89
"Mar 16, 2016",417.69,417.01,416.89,415.91
"Mar 15, 2016",418.13,416.83,416.39,414.99
"Mar 14, 2016",416.68,416.44,414.2,414.2
"Mar 13, 2016",416.6,414.07,411.65,411.64
"Mar 12, 2016",421.8,411.62,421.61,410.09
"Mar 11, 2016",423.93,421.69,417.24,417.01
"Mar 10, 2016",417.51,417.13,414.74,413.25
"Mar 09, 2016",416.03,414.86,413.89,411.61
"Mar 08, 2016",416.24,413.97,414.47,411.09
"Mar 07, 2016",415.92,414.32,407.76,406.31
"Mar 06, 2016",411.91,407.71,400.53,395.78
"Mar 05, 2016",411.26,400.57,410.78,394.04
"Mar 04, 2016",425.18,410.94,421.84,410.94
"Mar 03, 2016",425.37,421.65,423.91,419.41
"Mar 02, 2016",435.92,423.99,435.13,423.99
"Mar 01, 2016",439.65,435.12,437.92,432.32
"Feb 29, 2016",441.51,437.7,433.44,431.69
"Feb 28, 2016",435.68,433.5,432.57,423.82
"Feb 27, 2016",434.23,432.52,432.84,428.1
"Feb 26, 2016",432.15,432.15,424.63,421.62
"Feb 25, 2016",427.72,424.54,425.04,420.42
"Feb 24, 2016",425.55,424.96,420.96,413.91
"Feb 23, 2016",439.86,420.74,438.26,417.82
"Feb 22, 2016",439.05,437.75,438.99,432.92
"Feb 21, 2016",448.05,438.8,437.77,429.08
"Feb 20, 2016",441.98,437.16,421.6,421.6
"Feb 19, 2016",423.1,420.79,422.73,417.6
"Feb 18, 2016",426,422.37,416.57,415.64
"Feb 17, 2016",421.17,416.32,407.66,406.78
"Feb 16, 2016",408.95,407.49,401.43,401.43
"Feb 15, 2016",410.38,400.19,407.57,397.75
"Feb 14, 2016",407.23,407.23,392.93,392.93
"Feb 13, 2016",391.86,391.86,384.64,384.64
"Feb 12, 2016",384.95,384.26,379.69,379.6
"Feb 11, 2016",383.13,379.65,382.11,376.4
"Feb 10, 2016",385.48,381.65,376.15,375.78
"Feb 09, 2016",377.25,376.03,373.42,372.9
"Feb 08, 2016",379.88,373.45,376.76,373.33
"Feb 07, 2016",380.87,376.62,376.51,374.9
"Feb 06, 2016",386.63,376.52,386.59,372.39
"Feb 05, 2016",391.09,386.55,388.9,385.57
"Feb 04, 2016",391.61,389.59,370.17,369.99
"Feb 03, 2016",374.95,369.95,374.65,368.05
"Feb 02, 2016",375.88,374.45,372.92,372.92
"Feb 01, 2016",378.07,373.06,369.35,367.96
"Jan 31, 2016",380.35,368.77,378.29,367.84
"Jan 30, 2016",380.92,378.26,378.87,376.49
"Jan 29, 2016",384.38,379.47,380.11,365.45
"Jan 28, 2016",395.5,380.29,395.15,379.74
"Jan 27, 2016",396.84,394.97,392.44,391.78
"Jan 26, 2016",397.77,392.15,392,390.58
"Jan 25, 2016",402.32,391.73,402.32,388.55
"Jan 24, 2016",405.49,402.97,388.1,387.51
"Jan 23, 2016",394.54,387.49,382.43,381.98
"Jan 22, 2016",410.41,382.49,409.75,375.28
"Jan 21, 2016",422.88,410.26,419.63,406.3
"Jan 20, 2016",425.27,420.23,379.74,376.6
"Jan 19, 2016",387.73,380.15,387.03,378.97
"Jan 18, 2016",388.1,387.17,381.73,376.67
"Jan 17, 2016",390.97,382.3,387.15,380.09
"Jan 16, 2016",390.56,387.54,365.07,354.91
"Jan 15, 2016",430.26,364.33,430.26,364.33
"Jan 14, 2016",433.32,430.31,432.29,427.85
"Jan 13, 2016",435.19,432.37,434.67,424.44
"Jan 12, 2016",448.18,435.69,448.18,435.69
"Jan 11, 2016",450.66,448.43,448.7,443.86
"Jan 10, 2016",448.31,447.99,448.24,440.35
"Jan 09, 2016",454.64,447.61,453.38,446.89
"Jan 08, 2016",462.93,453.23,457.54,447.94
"Jan 07, 2016",458.77,458.05,430.01,429.08
"Jan 06, 2016",431.86,429.11,431.86,426.34
"Jan 05, 2016",434.18,431.96,433.07,429.68
"Jan 04, 2016",434.52,433.09,430.06,429.08
"Jan 03, 2016",433.74,430.01,433.58,424.71
"Jan 02, 2016",436.06,433.44,434.62,431.87
"Jan 01, 2016",436.25,434.33,430.72,427.52
"Dec 31, 2015",432.92,430.57,425.88,418.74
"Dec 30, 2015",434.39,426.62,433.3,422.08
"Dec 29, 2015",432.98,432.98,422.1,420.63
"Dec 28, 2015",429.77,422.28,423.34,418.48
"Dec 27, 2015",424.01,422.82,416.51,408.88
"Dec 26, 2015",457.49,417.27,455.76,405.76
"Dec 25, 2015",458.31,455.65,454.86,452.08
"Dec 24, 2015",458.46,454.99,443.09,443.08
"Dec 23, 2015",444.53,442.4,436.72,436.62
"Dec 22, 2015",443.69,436.57,437.44,435.52
"Dec 21, 2015",444.73,438.64,442.84,427.31
"Dec 20, 2015",462.65,442.69,462.23,434.34
"Dec 19, 2015",465.58,462.32,463.55,456.77
"Dec 18, 2015",465.18,463.62,455.85,454.94
"Dec 17, 2015",457.86,456.08,454.78,448.86
"Dec 16, 2015",465.21,454.93,465.21,443.85
"Dec 15, 2015",465.32,465.32,443.88,443.88
"Dec 14, 2015",447.14,444.18,433.27,430.46
"Dec 13, 2015",441.68,433.76,431.66,426.27
"Dec 12, 2015",469.1,435,452.34,410.74
"Dec 11, 2015",451.94,451.94,415.28,415.28
"Dec 10, 2015",419.51,415.48,417.99,411.55
"Dec 09, 2015",423.12,417.56,414.44,406.29
"Dec 08, 2015",415.56,415.56,395.75,389.95
"Dec 07, 2015",399.97,395.54,389.98,385.41
"Dec 06, 2015",402.81,388.78,389.56,387.09
"Dec 05, 2015",389.79,388.95,363.72,363.23
"Dec 04, 2015",363.52,363.18,361.26,355.76
"Dec 03, 2015",370.28,361.05,359.33,357.41
"Dec 02, 2015",362.23,359.19,361.85,349.47
"Dec 01, 2015",378.93,362.49,377.41,356.56
"Nov 30, 2015",382.36,377.32,371.44,370.38
"Nov 29, 2015",371.94,371.29,357.47,355.67
"Nov 28, 2015",359.54,357.38,357.14,352.17
"Nov 27, 2015",363.59,358.04,351.86,347.87
"Nov 26, 2015",366.76,352.68,328.3,328.23
"Nov 25, 2015",329.13,328.21,320.05,316.77
"Nov 24, 2015",323.06,320.05,323.01,318.12
"Nov 23, 2015",325.12,323.05,324.35,321.29
"Nov 22, 2015",327.01,324.54,326.98,321.26
"Nov 21, 2015",328.16,326.93,322.09,319.6
"Nov 20, 2015",326.47,322.02,326.41,312.22
"Nov 19, 2015",335.33,326.15,334.68,325.27
"Nov 18, 2015",336.53,334.59,334.59,330.64
"Nov 17, 2015",338.35,335.09,330.36,329.61
"Nov 16, 2015",331.63,330.75,319.74,315.91
"Nov 15, 2015",334.66,320.17,333.05,317.49
"Nov 14, 2015",338.18,332.91,336.62,329.97
"Nov 13, 2015",340.91,336.75,338.5,326.08
"Nov 12, 2015",345.08,338.15,314.08,313.36
"Nov 11, 2015",340.59,311.08,339.82,301
"Nov 10, 2015",381.39,336.82,379.98,329.11
"Nov 09, 2015",385.28,380.26,374.32,362.9
"Nov 08, 2015",389.9,373.37,384.28,368.7
"Nov 07, 2015",390.59,386.48,374.27,372.43
"Nov 06, 2015",395.84,374.47,388.05,354.03
"Nov 05, 2015",447.56,386.35,408.08,374.58
"Nov 04, 2015",495.56,411.56,403.66,380.55
"Nov 03, 2015",417.9,403.42,361.87,357.65
"Nov 02, 2015",365.36,361.19,325.94,323.21
"Nov 01, 2015",327.47,325.43,315.01,311.88
"Oct 31, 2015",332.78,314.17,328.51,309.25
"Oct 30, 2015",334.17,328.02,313.94,313.94
"Oct 29, 2015",318.17,313.86,304.32,301.82
"Oct 28, 2015",306.33,304.62,293.7,293.7
"Oct 27, 2015",296.21,293.79,285.18,285.01
"Oct 26, 2015",285.3,285.3,283.63,280.51
"Oct 25, 2015",294.06,283.68,281.45,281.45
"Oct 24, 2015",281.71,281.65,276.5,276.5
"Oct 23, 2015",278.68,276.5,273.65,273.54
"Oct 22, 2015",276.51,274.02,266.5,266.14
"Oct 21, 2015",270.77,266.27,269.31,263.84
"Oct 20, 2015",270.84,269.46,263.57,263.23
"Oct 19, 2015",264.82,263.44,261.86,260.95
"Oct 18, 2015",271.67,261.64,270.91,260.78
"Oct 17, 2015",273.58,270.64,262.75,262.37
"Oct 16, 2015",266.14,262.87,254.3,253.93
"Oct 15, 2015",255.96,254.32,252.11,252.05
"Oct 14, 2015",254.28,251.99,249.49,248.9
"Oct 13, 2015",250.24,249.51,245.2,243.76
"Oct 12, 2015",247.45,245.31,246.88,245.18
"Oct 11, 2015",247.24,247.05,244.74,244.15
"Oct 10, 2015",245.32,244.94,243.74,243.07
"Oct 09, 2015",244.23,243.93,242.5,242.12
"Oct 08, 2015",244.25,242.3,243.08,242.18
"Oct 07, 2015",246.68,242.97,246.17,242.59
"Oct 06, 2015",246.94,246.06,240.36,240.14
"Oct 05, 2015",240.38,240.38,238.15,237.04
"Oct 04, 2015",238.97,238.26,238.53,237.94
"Oct 03, 2015",239.32,238.73,237.2,236.94
"Oct 02, 2015",238.54,237.29,237.26,236.6
"Oct 01, 2015",238.45,237.55,236,235.62
"Sep 30, 2015",237.73,236.06,236.64,235.63
"Sep 29, 2015",239.8,236.69,239.02,235.93
"Sep 28, 2015",239.34,239.14,232.84,232.47
"Sep 27, 2015",234.53,232.76,234.14,232.48
"Sep 26, 2015",235.4,234.34,235.08,233.36
"Sep 25, 2015",237.43,235.14,234.36,233.68
"Sep 24, 2015",235.65,234.53,230.36,230.3
"Sep 23, 2015",231.84,230.28,230.94,229.59
"Sep 22, 2015",232.39,230.62,226.97,225.12
"Sep 21, 2015",231.22,227.09,231.22,226.52
"Sep 20, 2015",232.37,231.21,231.4,230.91
"Sep 19, 2015",233.21,231.49,232.86,231.09
"Sep 18, 2015",234.35,232.98,233.52,232.19
"Sep 17, 2015",230.29,229.81,229.08,228.93
"Sep 16, 2015",231.22,229.09,230.25,227.4
"Sep 15, 2015",259.18,230.3,230.49,229.82
"Sep 14, 2015",232.44,230.64,230.61,227.96
"Sep 13, 2015",235.94,230.51,235.24,229.33
"Sep 12, 2015",240.12,235.23,239.86,234.75
"Sep 11, 2015",241.17,240.11,238.33,238.33
"Sep 10, 2015",241.29,238.48,238.34,235.79
"Sep 09, 2015",244.42,238.17,243.42,237.82
"Sep 08, 2015",245.78,243.61,239.85,239.68
"Sep 07, 2015",242.11,239.85,239.93,238.72
"Sep 06, 2015",242.91,239.84,234.87,234.68
"Sep 05, 2015",236.14,235.02,230.2,229.44
"Sep 04, 2015",230.9,230.3,227.22,227.05
"Sep 03, 2015",229.61,227.18,229.32,226.67
"Sep 02, 2015",230.58,229.28,228.03,226.48
"Sep 01, 2015",231.22,228.12,230.26,226.86
"Aug 31, 2015",231.96,230.06,229.11,225.92
"Aug 30, 2015",232.07,228.76,229.9,226.25
"Aug 29, 2015",233.22,229.78,231.55,227.33
"Aug 28, 2015",235.22,231.4,224.7,220.93
"Aug 27, 2015",228.64,224.77,226.05,223.68
"Aug 26, 2015",231.18,225.83,222.08,220.2
"Aug 25, 2015",226.32,221.61,210.07,199.57
"Aug 24, 2015",228.14,210.5,228.11,210.44
"Aug 23, 2015",232.71,228.17,230.38,225.58
"Aug 22, 2015",234.96,230.39,232.66,222.7
"Aug 21, 2015",236.43,232.57,235.36,231.72
"Aug 20, 2015",237.37,235.35,226.9,226.9
"Aug 19, 2015",237.41,226.68,225.67,222.77
"Aug 18, 2015",257.99,211.08,257.93,211.08
"Aug 17, 2015",260.51,257.98,258.49,257.12
"Aug 16, 2015",262.44,258.51,261.87,257.04
"Aug 15, 2015",266.67,261.55,265.53,261.3
"Aug 14, 2015",267.47,265.68,264.13,261.48
"Aug 13, 2015",266.23,264.08,266.18,262.84
"Aug 12, 2015",270.67,266.38,270.6,265.47
"Aug 11, 2015",270.39,270.39,264.34,264.09
"Aug 10, 2015",267.03,264.47,265.48,262.6
"Aug 09, 2015",267,265.08,261.12,260.47
"Aug 08, 2015",279.93,261,279.74,260.71
"Aug 07, 2015",280.39,279.59,278.74,276.37
"Aug 06, 2015",281.91,278.58,281.91,278.4
"Aug 05, 2015",285.5,281.88,284.85,281.49
"Aug 04, 2015",285.72,285.22,281.23,281.23
"Aug 03, 2015",285.47,281.23,282.81,280.23
"Aug 02, 2015",283.03,282.61,280.45,277.53
"Aug 01, 2015",284.93,281.6,284.69,278.11
"Jul 31, 2015",288.96,284.65,287.7,282.34
"Jul 30, 2015",290.13,287.72,289.1,286.57
"Jul 29, 2015",294.54,289.59,294.48,288.78
"Jul 28, 2015",296.65,294.43,293.63,293.42
"Jul 27, 2015",297.77,293.62,292.64,287.45
"Jul 26, 2015",293.05,292.69,288.64,287.71
"Jul 25, 2015",290.73,288.7,288.16,286
"Jul 24, 2015",289.25,288.28,276.01,275.25
"Jul 23, 2015",278.11,276.05,277.34,275.72
"Jul 22, 2015",277.67,277.22,275.66,274.38
"Jul 21, 2015",280.55,275.83,278.88,275.42
"Jul 20, 2015",278.98,278.98,273.5,272.96
"Jul 19, 2015",275.67,273.61,274.77,272.51
"Jul 18, 2015",282.53,274.9,279.33,274.08
"Jul 17, 2015",280.28,279.47,278.09,272.04
"Jul 16, 2015",291.18,278.09,286.04,275.24
"Jul 15, 2015",293.25,285.83,288.05,285.37
"Jul 14, 2015",296.15,287.46,292.03,286.64
"Jul 13, 2015",310.95,292.05,310.83,281.01
"Jul 12, 2015",314.39,310.87,293.14,292.51
"Jul 11, 2015",298.51,293.12,284.88,283.53
"Jul 10, 2015",294.59,284.89,269.16,268.8
"Jul 09, 2015",272.34,269.23,270.83,267.09
"Jul 08, 2015",272.97,270.79,265.98,264.39
"Jul 07, 2015",271.34,266.21,269.96,264.83
"Jul 06, 2015",277.42,269.03,271.11,267.6
"Jul 05, 2015",274.51,271.91,260.81,258.7
"Jul 04, 2015",261.46,260.89,256.49,254.2
"Jul 03, 2015",257.08,256.34,255.46,253.51
"Jul 02, 2015",261.63,255.41,258.55,254.12
"Jul 01, 2015",265.17,258.62,263.35,255.77
"Jun 30, 2015",267.87,263.07,257.04,255.95
"Jun 29, 2015",257.17,257.06,248.72,248.58
"Jun 28, 2015",251.17,249.01,250.96,247.43
"Jun 27, 2015",251.34,250.99,243.55,243.12
"Jun 26, 2015",243.75,243.59,242.6,241.55
"Jun 25, 2015",243.33,242.8,240.37,240.37
"Jun 24, 2015",244.34,240.52,244.28,240.52
"Jun 23, 2015",247.3,244.3,246.93,243.13
"Jun 22, 2015",247.92,246.99,243.97,243.78
"Jun 21, 2015",245.22,243.94,245.1,241.88
"Jun 20, 2015",245.83,245.21,244.53,240.63
"Jun 19, 2015",250.98,244.61,249.04,243.79
"Jun 18, 2015",252.11,249.01,249.43,244.13
"Jun 17, 2015",256.85,249.28,250.82,246.48
"Jun 16, 2015",251.74,250.9,236.77,236.12
"Jun 15, 2015",237.84,236.82,233.42,233.42
"Jun 14, 2015",234.86,233.54,232.44,232
"Jun 13, 2015",232.65,232.4,229.92,229.21
"Jun 12, 2015",231.06,229.98,229.71,229.31
"Jun 11, 2015",230.29,229.71,228.86,228.77
"Jun 10, 2015",229.78,228.8,229,228.01
"Jun 09, 2015",230.95,229.05,228.54,227.93
"Jun 08, 2015",229.46,228.49,222.88,222.84
"Jun 07, 2015",226.19,222.88,225.6,222.65
"Jun 06, 2015",225.72,225.62,225.01,224.38
"Jun 05, 2015",225.97,224.95,224.15,223.18
"Jun 04, 2015",226.58,224.32,225.77,224.05
"Jun 03, 2015",227.4,225.87,225.74,223.93
"Jun 02, 2015",226.42,225.8,222.89,222.42
"Jun 01, 2015",231.71,222.93,230.23,221.3
"May 31, 2015",233.25,230.19,233.14,229.54
"May 30, 2015",237.09,233.35,237.09,232.05
"May 29, 2015",237.52,237.1,237.38,235.73
"May 28, 2015",237.82,237.41,237.26,236.65
"May 27, 2015",238.64,237.28,237.07,236.7
"May 26, 2015",238.24,237.12,237.1,235.69
"May 25, 2015",241.02,237.11,240.93,236.64
"May 24, 2015",241.98,240.95,238.98,238.81
"May 23, 2015",241.03,238.87,240.29,238.69
"May 22, 2015",240.97,240.35,235.32,235.06
"May 21, 2015",236.24,235.34,234.02,233.84
"May 20, 2015",234.68,234.02,231.89,231.84
"May 19, 2015",234.15,231.95,233.04,231.82
"May 18, 2015",237.21,233.13,236.89,232.46
"May 17, 2015",238.03,236.8,236.01,236.01
"May 16, 2015",237.7,236.15,237.64,235.3
"May 15, 2015",238.75,237.61,236.96,236.8
"May 14, 2015",237.8,236.93,236.21,234.06
"May 13, 2015",243.7,236.38,241.4,235.05
"May 12, 2015",242.88,241.11,242.15,240.1
"May 11, 2015",244.27,242.16,240.3,239.38
"May 10, 2015",244.07,240.3,241.73,238.85
"May 09, 2015",247.8,241.83,243.77,239.64
